timestamp_cet,air_temperature,humidity,wind_gust_max_10min,wind_speed_avg_10min,wind_force_avg_10min,wind_direction,windchill,dew_point
2021-01-03T02:20:00,1.0,83.0,3.4,1.8,2.0,341.0,0.2,-1.5
2021-01-03T02:30:00,0.9,83.0,3.5,2.2,2.0,351.0,-1.4,-1.6
2021-01-03T02:40:00,0.9,84.0,3.7,2.3,2.0,343.0,-2.1,-1.6
2021-01-03T02:50:00,0.9,84.0,3.9,2.6,2.0,4.0,-2.4,-1.6
2021-01-03T03:00:00,0.8,84.0,4.2,2.6,2.0,359.0,-3.0,-1.6
2021-01-03T03:10:00,0.8,84.0,3.8,2.8,2.0,27.0,-2.9,-1.5
2021-01-03T03:20:00,0.9,83.0,3.4,2.0,2.0,327.0,-0.8,-1.6
2021-01-03T03:30:00,0.9,83.0,3.3,2.0,2.0,345.0,-0.6,-1.7
2021-01-03T03:40:00,0.9,82.0,3.5,2.4,2.0,328.0,-1.8,-1.7
2021-01-03T03:50:00,0.9,82.0,4.1,2.4,2.0,336.0,-2.0,-1.7
2021-01-03T04:00:00,0.9,82.0,3.8,2.1,2.0,322.0,-1.0,-1.7
2021-01-03T04:10:00,0.9,82.0,3.3,1.8,2.0,330.0,0.0,-1.7
2021-01-03T04:20:00,0.9,82.0,3.6,2.3,2.0,331.0,-1.3,-1.8
2021-01-03T04:30:00,1.0,83.0,2.8,1.6,2.0,353.0,0.5,-1.6
2021-01-03T04:40:00,0.9,83.0,2.6,1.7,2.0,344.0,0.4,-1.6
2021-01-03T04:50:00,1.0,83.0,3.4,2.0,2.0,0.0,-0.7,-1.5
2021-01-03T05:00:00,0.9,84.0,3.5,1.9,2.0,350.0,-0.4,-1.5
2021-01-03T05:10:00,0.9,84.0,3.1,1.8,2.0,343.0,-0.7,-1.5
2021-01-03T05:20:00,1.0,83.0,2.7,1.9,2.0,328.0,-0.5,-1.6
2021-01-03T05:30:00,1.0,84.0,2.7,1.2,1.0,337.0,0.9,-1.4
2021-01-03T05:40:00,1.1,83.0,2.7,1.3,1.0,337.0,0.9,-1.4
2021-01-03T05:50:00,0.9,83.0,4.1,2.7,2.0,14.0,-2.0,-1.6
2021-01-03T06:00:00,0.8,83.0,3.7,1.9,2.0,11.0,-0.7,-1.7
2021-01-03T06:10:00,0.9,84.0,3.1,1.7,2.0,335.0,0.2,-1.5
2021-01-03T06:20:00,1.0,84.0,3.0,1.6,2.0,331.0,0.3,-1.4
2021-01-03T06:30:00,1.0,84.0,2.3,0.8,1.0,331.0,1.0,-1.3
2021-01-03T06:40:00,1.0,84.0,2.5,1.4,1.0,338.0,0.8,-1.4
2021-01-03T06:50:00,1.0,84.0,2.7,1.5,1.0,1.0,0.6,-1.4
2021-01-03T07:00:00,1.1,84.0,2.1,0.9,1.0,347.0,1.1,-1.4
2021-01-03T07:10:00,1.1,83.0,2.4,1.3,1.0,10.0,1.0,-1.5
2021-01-03T07:20:00,1.0,82.0,2.8,1.2,1.0,338.0,0.6,-1.7
2021-01-03T07:30:00,1.0,83.0,2.3,1.5,1.0,349.0,0.9,-1.6
2021-01-03T07:40:00,1.0,83.0,2.8,1.3,1.0,342.0,0.6,-1.5
2021-01-03T07:50:00,1.0,84.0,2.4,1.6,2.0,352.0,0.8,-1.3
2021-01-03T08:00:00,1.1,84.0,2.2,1.3,1.0,334.0,1.1,-1.4
2021-01-03T08:10:00,1.0,85.0,2.4,1.7,2.0,355.0,0.7,-1.3
2021-01-03T08:20:00,1.0,85.0,2.6,1.3,1.0,327.0,0.8,-1.3
2021-01-03T08:30:00,1.0,84.0,2.3,1.5,1.0,343.0,1.0,-1.4
2021-01-03T08:40:00,1.0,84.0,3.0,1.7,2.0,330.0,0.5,-1.4
2021-01-03T08:50:00,1.0,84.0,2.0,1.3,1.0,351.0,1.0,-1.4
2021-01-03T09:00:00,1.1,84.0,1.8,1.2,1.0,331.0,1.1,-1.3
2021-01-03T09:10:00,1.2,83.0,2.8,1.4,1.0,356.0,0.8,-1.3
2021-01-03T09:20:00,1.0,84.0,2.6,1.7,2.0,350.0,0.2,-1.3
2021-01-03T09:30:00,1.0,84.0,2.6,2.0,2.0,339.0,0.3,-1.4
2021-01-03T09:40:00,1.0,84.0,2.8,2.1,2.0,345.0,-1.1,-1.3
2021-01-03T09:50:00,1.0,84.0,2.7,1.8,2.0,337.0,0.5,-1.4
2021-01-03T10:00:00,1.0,84.0,3.2,1.9,2.0,324.0,-0.1,-1.4
2021-01-03T10:10:00,1.1,84.0,2.8,1.6,2.0,344.0,0.3,-1.3
2021-01-03T10:20:00,1.1,84.0,3.1,1.9,2.0,331.0,-0.4,-1.2
2021-01-03T10:30:00,1.0,84.0,3.5,2.4,2.0,355.0,-2.2,-1.4
2021-01-03T10:40:00,1.0,84.0,2.9,1.9,2.0,347.0,-0.3,-1.4
2021-01-03T10:50:00,1.1,84.0,2.9,1.9,2.0,349.0,-0.3,-1.3
2021-01-03T11:00:00,1.0,85.0,3.3,2.0,2.0,1.0,-0.3,-1.3
2021-01-03T11:10:00,1.0,84.0,3.4,2.3,2.0,4.0,-1.6,-1.3
2021-01-03T11:20:00,1.0,84.0,3.3,2.2,2.0,358.0,-1.2,-1.4
2021-01-03T11:30:00,1.1,84.0,3.4,2.5,2.0,9.0,-2.5,-1.3
2021-01-03T11:40:00,1.0,83.0,2.9,1.6,2.0,352.0,0.3,-1.4
2021-01-03T11:50:00,1.2,82.0,3.0,2.0,2.0,355.0,-0.5,-1.4
2021-01-03T12:00:00,1.2,83.0,3.2,2.0,2.0,356.0,-0.6,-1.3
2021-01-03T12:10:00,1.2,83.0,3.0,1.9,2.0,346.0,-0.2,-1.4
2021-01-03T12:20:00,1.3,83.0,3.1,2.0,2.0,335.0,0.2,-1.3
2021-01-03T12:30:00,1.4,82.0,3.1,1.8,2.0,339.0,0.4,-1.3
2021-01-03T12:40:00,1.4,82.0,3.2,1.9,2.0,342.0,0.0,-1.4
2021-01-03T12:50:00,1.4,83.0,2.7,1.6,2.0,339.0,0.9,-1.2
2021-01-03T13:00:00,1.4,82.0,2.8,1.7,2.0,357.0,0.2,-1.3
2021-01-03T13:10:00,1.5,82.0,2.6,1.6,2.0,338.0,1.1,-1.3
2021-01-03T13:20:00,1.6,83.0,3.2,1.7,2.0,18.0,0.9,-0.9
2021-01-03T13:30:00,1.6,82.0,2.3,1.4,1.0,350.0,1.5,-1.2
2021-01-03T13:40:00,1.7,83.0,2.7,1.8,2.0,29.0,1.1,-1.0
2021-01-03T13:50:00,1.7,83.0,2.2,1.1,1.0,349.0,1.7,-0.9
2021-01-03T14:00:00,1.9,79.0,2.4,1.5,1.0,332.0,1.9,-1.4
2021-01-03T14:10:00,2.1,79.0,2.1,1.0,1.0,345.0,2.1,-1.1
2021-01-03T14:20:00,2.1,79.0,2.3,1.2,1.0,326.0,2.0,-1.2
2021-01-03T14:30:00,2.2,77.0,2.3,1.3,1.0,299.0,2.2,-1.4
2021-01-03T14:40:00,2.2,76.0,2.5,1.6,2.0,281.0,2.1,-1.6
2021-01-03T14:50:00,2.1,76.0,2.3,1.2,1.0,272.0,2.1,-1.6
2021-01-03T15:00:00,2.2,76.0,1.8,0.8,1.0,296.0,2.2,-1.5
2021-01-03T15:10:00,2.4,76.0,2.0,1.1,1.0,324.0,2.4,-1.5
2021-01-03T15:20:00,2.3,75.0,2.0,1.1,1.0,331.0,2.3,-1.6
2021-01-03T15:30:00,2.3,76.0,2.5,1.3,1.0,311.0,2.2,-1.5
2021-01-03T15:40:00,2.3,76.0,1.7,1.2,1.0,310.0,2.3,-1.6
2021-01-03T15:50:00,2.2,75.0,2.3,1.2,1.0,291.0,2.2,-1.7
2021-01-03T16:00:00,2.1,76.0,2.5,1.5,1.0,305.0,2.0,-1.7
2021-01-03T16:10:00,2.2,75.0,2.4,1.4,1.0,285.0,2.1,-1.7
2021-01-03T16:20:00,2.1,76.0,2.3,1.3,1.0,312.0,2.1,-1.6
2021-01-03T16:30:00,2.1,76.0,2.0,1.3,1.0,295.0,2.1,-1.6
2021-01-03T16:40:00,2.1,76.0,3.0,2.0,2.0,317.0,1.2,-1.7
2021-01-03T16:50:00,1.9,77.0,2.7,1.7,2.0,305.0,1.3,-1.7
2021-01-03T17:00:00,1.9,77.0,2.8,1.7,2.0,307.0,1.4,-1.6
2021-01-03T17:10:00,1.9,78.0,3.4,2.2,2.0,294.0,-0.4,-1.6
2021-01-03T17:20:00,1.9,78.0,3.2,1.8,2.0,284.0,0.9,-1.5
2021-01-03T17:30:00,1.9,79.0,3.4,2.0,2.0,287.0,0.6,-1.4
2021-01-03T17:40:00,1.9,79.0,3.8,2.2,2.0,299.0,-0.3,-1.2
2021-01-03T17:50:00,1.8,80.0,3.0,2.0,2.0,285.0,0.4,-1.3
2021-01-03T18:00:00,1.8,81.0,3.0,2.1,2.0,294.0,-0.1,-1.2
2021-01-03T18:10:00,1.7,81.0,2.9,2.1,2.0,293.0,-0.1,-1.2
2021-01-03T18:20:00,1.8,81.0,3.4,2.0,2.0,296.0,0.9,-1.1
2021-01-03T18:30:00,1.7,81.0,3.5,2.1,2.0,289.0,0.0,-1.1
2021-01-03T18:40:00,1.8,81.0,2.8,1.8,2.0,307.0,0.8,-1.1
2021-01-03T18:50:00,1.8,81.0,3.2,1.9,2.0,322.0,0.8,-1.0
2021-01-03T19:00:00,1.8,81.0,3.0,1.5,1.0,320.0,1.0,-1.1
2021-01-03T19:10:00,1.8,82.0,2.4,1.4,1.0,337.0,1.7,-0.9
2021-01-03T19:20:00,1.7,83.0,2.3,1.6,2.0,318.0,1.6,-0.9
2021-01-03T19:30:00,1.7,83.0,2.7,1.7,2.0,319.0,1.3,-0.9
2021-01-03T19:40:00,1.7,83.0,2.5,1.5,1.0,312.0,1.5,-0.9
2021-01-03T19:50:00,1.6,83.0,2.6,1.7,2.0,303.0,1.2,-0.9
2021-01-03T20:00:00,1.5,84.0,2.8,1.8,2.0,283.0,1.0,-0.9
2021-01-03T20:10:00,1.5,84.0,2.5,1.6,2.0,280.0,1.4,-0.9
2021-01-03T20:20:00,1.5,84.0,2.1,1.4,1.0,286.0,1.5,-0.9
2021-01-03T20:30:00,1.6,84.0,2.0,1.3,1.0,317.0,1.6,-0.9
2021-01-03T20:40:00,1.7,83.0,1.6,1.0,1.0,340.0,1.7,-0.8
2021-01-03T20:50:00,1.7,84.0,2.0,0.9,1.0,330.0,1.7,-0.8
2021-01-03T21:00:00,1.6,84.0,2.1,1.2,1.0,338.0,1.6,-0.7
2021-01-03T21:10:00,1.5,84.0,2.1,1.3,1.0,354.0,1.5,-0.8
2021-01-03T21:20:00,1.5,86.0,2.0,1.3,1.0,359.0,1.5,-0.6
2021-01-03T21:30:00,1.4,85.0,1.7,1.3,1.0,351.0,1.4,-0.9
2021-01-03T21:40:00,1.4,86.0,2.0,0.8,1.0,13.0,1.4,-0.8
2021-01-03T21:50:00,1.4,88.0,2.2,1.4,1.0,74.0,1.4,-0.4
2021-01-03T22:00:00,1.1,88.0,1.1,0.5,1.0,131.0,1.1,-0.7
2021-01-03T22:10:00,0.8,87.0,1.1,0.2,0.0,245.0,0.8,-1.0
2021-01-03T22:20:00,0.7,88.0,1.8,1.3,1.0,278.0,0.7,-1.1
2021-01-03T22:30:00,0.5,89.0,2.3,1.7,2.0,285.0,0.5,-1.1
2021-01-03T22:40:00,0.4,89.0,2.5,1.8,2.0,282.0,0.2,-1.2
2021-01-03T22:50:00,0.4,89.0,2.2,1.6,2.0,279.0,0.4,-1.2
2021-01-03T23:00:00,0.3,90.0,2.8,2.0,2.0,289.0,-0.3,-1.2
2021-01-03T23:10:00,0.3,90.0,2.8,2.1,2.0,281.0,-0.8,-1.2
2021-01-03T23:20:00,0.2,90.0,3.0,2.3,2.0,285.0,-2.1,-1.2
2021-01-03T23:30:00,0.2,90.0,2.9,2.3,2.0,288.0,-2.1,-1.3
2021-01-03T23:40:00,0.1,90.0,2.7,2.1,2.0,283.0,-1.4,-1.3
2021-01-03T23:50:00,0.1,90.0,2.7,2.0,2.0,288.0,-0.7,-1.3
2021-01-04T00:00:00,0.1,90.0,2.8,1.9,2.0,285.0,-0.5,-1.3
2021-01-04T00:10:00,0.1,90.0,2.4,1.7,2.0,285.0,-0.4,-1.3
2021-01-04T00:20:00,0.0,91.0,2.3,1.8,2.0,296.0,0.0,-1.3
2021-01-04T00:30:00,0.1,91.0,2.2,1.6,2.0,298.0,0.1,-1.2
2021-01-04T00:40:00,0.0,91.0,3.3,2.0,2.0,308.0,-1.2,-1.3
2021-01-04T00:50:00,0.0,91.0,2.7,1.8,2.0,307.0,-0.9,-1.3
2021-01-04T01:00:00,0.0,91.0,2.5,1.8,2.0,299.0,-0.2,-1.3
2021-01-04T01:10:00,-0.1,91.0,2.9,2.0,2.0,291.0,-1.5,-1.4
2021-01-04T01:20:00,-0.2,92.0,2.8,2.0,2.0,302.0,-1.4,-1.4
2021-01-04T01:30:00,-0.2,92.0,3.7,2.4,2.0,307.0,-2.6,-1.4
2021-01-04T01:40:00,-0.1,92.0,3.3,2.4,2.0,319.0,-2.8,-1.3
2021-01-04T01:50:00,-0.1,92.0,3.3,2.1,2.0,314.0,-1.6,-1.3
2021-01-04T02:00:00,0.0,91.0,2.5,1.6,2.0,289.0,-0.2,-1.3
2021-01-04T02:10:00,0.0,91.0,2.7,1.4,1.0,297.0,-0.2,-1.2
2021-01-04T02:20:00,0.0,91.0,3.0,2.1,2.0,299.0,-1.5,-1.2
2021-01-04T02:30:00,0.0,91.0,3.1,2.0,2.0,309.0,-1.3,-1.2
2021-01-04T02:40:00,0.0,91.0,3.3,2.1,2.0,300.0,-1.6,-1.2
2021-01-04T02:50:00,0.0,91.0,3.4,2.2,2.0,300.0,-2.0,-1.3
2021-01-04T03:00:00,0.0,91.0,3.7,2.2,2.0,298.0,-2.0,-1.3
2021-01-04T03:10:00,0.0,91.0,3.1,2.1,2.0,299.0,-1.8,-1.2
2021-01-04T03:20:00,0.1,91.0,2.6,1.7,2.0,306.0,-0.5,-1.1
2021-01-04T03:30:00,0.1,91.0,3.5,2.2,2.0,315.0,-1.7,-1.1
2021-01-04T03:40:00,0.0,91.0,3.2,2.1,2.0,319.0,-1.5,-1.2
2021-01-04T03:50:00,0.0,92.0,3.2,1.9,2.0,342.0,-1.2,-1.2
2021-01-04T04:00:00,0.0,92.0,2.3,1.5,1.0,321.0,-0.1,-1.1
2021-01-04T04:10:00,0.1,92.0,2.7,1.7,2.0,308.0,-0.6,-1.1
2021-01-04T04:20:00,0.2,91.0,3.0,1.9,2.0,319.0,-0.9,-1.1
2021-01-04T04:30:00,0.1,91.0,2.9,1.9,2.0,318.0,-0.6,-1.1
2021-01-04T04:40:00,0.1,91.0,2.9,1.8,2.0,323.0,-0.5,-1.2
2021-01-04T04:50:00,0.1,91.0,3.1,1.8,2.0,301.0,-0.7,-1.2
2021-01-04T05:00:00,0.1,91.0,3.3,2.0,2.0,305.0,-1.4,-1.2
2021-01-04T05:10:00,0.1,91.0,3.4,2.2,2.0,319.0,-2.2,-1.2
2021-01-04T05:20:00,0.0,91.0,3.4,2.4,2.0,322.0,-2.7,-1.3
2021-01-04T05:30:00,0.0,91.0,3.6,2.4,2.0,313.0,-2.5,-1.3
2021-01-04T05:40:00,-0.1,91.0,3.5,2.5,2.0,316.0,-3.0,-1.3
2021-01-04T05:50:00,-0.1,91.0,3.3,2.3,2.0,308.0,-2.5,-1.4
2021-01-04T06:00:00,-0.1,91.0,3.6,2.2,2.0,313.0,-2.2,-1.3
2021-01-04T06:10:00,-0.1,91.0,3.2,2.3,2.0,320.0,-2.6,-1.3
2021-01-04T06:20:00,-0.1,92.0,3.3,2.2,2.0,323.0,-2.2,-1.3
2021-01-04T06:30:00,0.0,91.0,3.0,2.0,2.0,327.0,-1.7,-1.2
2021-01-04T06:40:00,0.1,91.0,2.7,1.9,2.0,317.0,-1.2,-1.2
2021-01-04T06:50:00,0.1,91.0,2.7,2.2,2.0,324.0,-1.4,-1.2
2021-01-04T07:00:00,0.2,90.0,2.9,2.0,2.0,326.0,-1.2,-1.2
2021-01-04T07:10:00,0.3,90.0,2.4,1.8,2.0,323.0,0.1,-1.2
2021-01-04T07:20:00,0.3,90.0,2.9,2.2,2.0,316.0,-1.4,-1.2
2021-01-04T07:30:00,0.3,90.0,2.7,2.1,2.0,309.0,-1.2,-1.2
2021-01-04T07:40:00,0.3,90.0,3.1,2.1,2.0,304.0,-1.1,-1.2
2021-01-04T07:50:00,0.3,90.0,2.7,1.9,2.0,308.0,-0.6,-1.2
2021-01-04T08:00:00,0.4,90.0,1.9,1.2,1.0,297.0,0.4,-1.1
2021-01-04T08:10:00,0.5,89.0,2.1,1.2,1.0,336.0,0.5,-1.1
2021-01-04T08:20:00,0.5,89.0,2.3,1.6,2.0,327.0,0.5,-1.1
2021-01-04T08:30:00,0.5,89.0,2.5,1.6,2.0,332.0,0.3,-1.0
2021-01-04T08:40:00,0.7,87.0,2.8,1.8,2.0,23.0,0.1,-1.1
2021-01-04T08:50:00,0.9,85.0,3.0,2.0,2.0,22.0,-0.4,-1.4
2021-01-04T09:00:00,0.9,84.0,2.8,1.8,2.0,18.0,0.3,-1.5
2021-01-04T09:10:00,1.0,83.0,2.6,1.8,2.0,42.0,0.0,-1.6
2021-01-04T09:20:00,1.1,82.0,2.2,1.4,1.0,73.0,1.0,-1.6
2021-01-04T09:30:00,1.1,80.0,3.3,2.3,2.0,91.0,-1.3,-1.9
2021-01-04T09:40:00,1.0,80.0,2.6,1.5,1.0,86.0,0.8,-2.0
2021-01-04T09:50:00,1.1,79.0,2.4,1.7,2.0,98.0,0.8,-2.1
2021-01-04T10:00:00,1.2,80.0,3.0,1.9,2.0,67.0,0.1,-1.9
2021-01-04T10:10:00,1.1,83.0,3.3,2.3,2.0,41.0,-1.5,-1.4
2021-01-04T10:20:00,1.1,85.0,3.1,2.2,2.0,46.0,-1.3,-1.1
2021-01-04T10:30:00,1.1,85.0,3.5,2.3,2.0,33.0,-1.4,-1.1
2021-01-04T10:40:00,1.0,83.0,3.5,2.6,2.0,27.0,-3.0,-1.5
2021-01-04T10:50:00,1.1,85.0,3.3,2.1,2.0,36.0,-0.7,-1.2
2021-01-04T11:00:00,1.1,84.0,3.8,2.8,2.0,26.0,-2.1,-1.3
2021-01-04T11:10:00,1.1,83.0,3.6,2.5,2.0,41.0,-2.0,-1.5
2021-01-04T11:20:00,1.1,80.0,5.1,3.4,3.0,50.0,-3.6,-2.0
2021-01-04T11:30:00,1.1,80.0,6.1,3.0,2.0,46.0,-2.7,-1.8
2021-01-04T11:40:00,1.1,78.0,5.6,3.5,3.0,33.0,-3.8,-2.3
2021-01-04T11:50:00,1.1,78.0,5.9,4.5,3.0,76.0,-4.4,-2.3
2021-01-04T12:00:00,1.1,78.0,5.0,2.9,2.0,70.0,-3.4,-2.3
2021-01-04T12:10:00,1.2,78.0,5.7,3.9,3.0,45.0,-3.7,-2.2
2021-01-04T12:20:00,1.1,79.0,4.9,3.0,2.0,43.0,-2.9,-2.2
2021-01-04T12:30:00,1.2,80.0,4.7,2.8,2.0,50.0,-2.8,-1.8
2021-01-04T12:40:00,1.2,78.0,5.2,3.8,3.0,47.0,-3.8,-2.2
2021-01-04T12:50:00,1.1,81.0,5.0,3.4,3.0,62.0,-3.5,-1.8
2021-01-04T13:00:00,1.2,80.0,5.7,3.3,2.0,42.0,-3.4,-1.9
2021-01-04T13:10:00,1.1,79.0,6.1,4.3,3.0,27.0,-4.4,-2.2
2021-01-04T13:20:00,1.2,79.0,6.7,4.1,3.0,31.0,-3.7,-2.1
2021-01-04T13:30:00,1.1,78.0,6.2,4.1,3.0,40.0,-4.5,-2.3
2021-01-04T13:40:00,1.1,78.0,6.0,4.4,3.0,40.0,-4.4,-2.2
2021-01-04T13:50:00,1.0,79.0,6.2,4.6,3.0,34.0,-4.5,-2.3
2021-01-04T14:00:00,1.1,78.0,6.8,4.6,3.0,25.0,-4.3,-2.2
2021-01-04T14:10:00,1.0,78.0,7.1,4.8,3.0,32.0,-4.8,-2.3
2021-01-04T14:20:00,1.0,79.0,8.4,5.1,3.0,37.0,-4.8,-2.2
2021-01-04T14:30:00,0.9,78.0,8.0,5.5,4.0,38.0,-5.6,-2.4
2021-01-04T14:40:00,0.9,79.0,6.6,4.8,3.0,35.0,-4.8,-2.3
2021-01-04T14:50:00,0.8,79.0,6.8,4.7,3.0,32.0,-5.0,-2.4
2021-01-04T15:00:00,0.8,79.0,7.6,5.3,3.0,33.0,-5.0,-2.5
2021-01-04T15:10:00,0.8,79.0,7.3,5.1,3.0,36.0,-5.2,-2.4
2021-01-04T15:20:00,0.8,78.0,8.4,5.3,3.0,34.0,-5.3,-2.5
2021-01-04T15:30:00,0.8,78.0,7.2,4.9,3.0,31.0,-4.9,-2.5
2021-01-04T15:40:00,0.8,79.0,6.6,4.1,3.0,36.0,-4.7,-2.3
2021-01-04T15:50:00,0.7,79.0,7.7,5.2,3.0,26.0,-5.4,-2.5
2021-01-04T16:00:00,0.7,80.0,7.5,4.6,3.0,36.0,-5.4,-2.3
2021-01-04T16:10:00,0.8,79.0,6.4,4.2,3.0,32.0,-4.4,-2.4
2021-01-04T16:20:00,0.8,80.0,6.9,4.6,3.0,31.0,-4.4,-2.4
2021-01-04T16:30:00,0.7,80.0,5.6,4.1,3.0,36.0,-4.5,-2.4
2021-01-04T16:40:00,0.7,79.0,6.7,4.8,3.0,39.0,-5.0,-2.4
2021-01-04T16:50:00,0.6,79.0,7.5,4.8,3.0,39.0,-4.9,-2.6
2021-01-04T17:00:00,0.6,80.0,7.8,4.9,3.0,33.0,-5.5,-2.5
2021-01-04T17:10:00,0.6,79.0,8.4,4.3,3.0,28.0,-4.8,-2.6
2021-01-04T17:20:00,0.6,80.0,8.1,4.9,3.0,31.0,-5.1,-2.5
2021-01-04T17:30:00,0.6,79.0,6.6,4.1,3.0,28.0,-5.1,-2.6
2021-01-04T17:40:00,0.6,81.0,6.6,3.8,3.0,54.0,-4.2,-2.3
2021-01-04T17:50:00,0.7,80.0,5.0,3.6,3.0,50.0,-4.1,-2.3
2021-01-04T18:00:00,0.7,80.0,5.6,3.6,3.0,35.0,-4.2,-2.3
2021-01-04T18:10:00,0.8,82.0,5.3,3.0,2.0,46.0,-2.6,-1.9
2021-01-04T18:20:00,0.7,81.0,4.5,3.2,2.0,38.0,-3.6,-2.2
2021-01-04T18:30:00,0.8,81.0,5.5,3.7,3.0,50.0,-3.9,-2.1
2021-01-04T18:40:00,0.7,81.0,7.8,4.3,3.0,49.0,-4.2,-2.1
2021-01-04T18:50:00,0.7,81.0,8.2,4.7,3.0,55.0,-4.6,-2.2
2021-01-04T19:00:00,0.6,81.0,5.5,3.8,3.0,56.0,-4.5,-2.2
2021-01-04T19:10:00,0.6,81.0,7.1,4.7,3.0,53.0,-4.9,-2.2
2021-01-04T19:20:00,0.7,81.0,7.0,4.7,3.0,45.0,-4.8,-2.2
2021-01-04T19:30:00,0.6,81.0,5.7,4.0,3.0,47.0,-4.7,-2.3
2021-01-04T19:40:00,0.7,81.0,6.1,3.5,3.0,33.0,-3.8,-2.1
2021-01-04T19:50:00,0.7,82.0,5.8,3.6,3.0,45.0,-4.4,-2.1
2021-01-04T20:00:00,0.6,82.0,5.5,3.3,2.0,40.0,-3.5,-2.1
2021-01-04T20:10:00,0.7,83.0,4.5,2.8,2.0,48.0,-3.0,-1.8
2021-01-04T20:20:00,0.6,82.0,5.6,3.3,2.0,38.0,-3.6,-2.0
2021-01-04T20:30:00,0.6,82.0,5.1,3.0,2.0,38.0,-3.6,-2.2
2021-01-04T20:40:00,0.6,82.0,5.3,3.2,2.0,46.0,-3.5,-2.0
2021-01-04T20:50:00,0.7,82.0,6.1,4.0,3.0,49.0,-4.0,-2.0
2021-01-04T21:00:00,0.6,82.0,7.0,4.9,3.0,48.0,-5.1,-2.1
2021-01-04T21:10:00,0.6,81.0,6.9,4.3,3.0,44.0,-4.8,-2.2
2021-01-04T21:20:00,0.6,81.0,6.0,4.1,3.0,48.0,-4.6,-2.2
2021-01-04T21:30:00,0.6,81.0,7.8,5.1,3.0,48.0,-5.3,-2.2
2021-01-04T21:40:00,0.6,81.0,7.5,4.9,3.0,46.0,-5.1,-2.3
2021-01-04T21:50:00,0.5,80.0,5.1,3.7,3.0,46.0,-4.4,-2.5
2021-01-04T22:00:00,0.6,81.0,6.1,3.6,3.0,47.0,-4.2,-2.3
2021-01-04T22:10:00,0.6,81.0,5.9,3.9,3.0,39.0,-4.4,-2.4
2021-01-04T22:20:00,0.5,80.0,6.0,4.2,3.0,27.0,-4.9,-2.5
2021-01-04T22:30:00,0.5,80.0,5.7,4.3,3.0,30.0,-4.9,-2.6
2021-01-04T22:40:00,0.4,80.0,5.5,4.1,3.0,26.0,-4.7,-2.5
2021-01-04T22:50:00,0.4,80.0,7.0,4.7,3.0,27.0,-5.1,-2.5
2021-01-04T23:00:00,0.4,81.0,5.5,3.9,3.0,29.0,-4.9,-2.6
2021-01-04T23:10:00,0.3,81.0,6.1,4.1,3.0,33.0,-4.7,-2.6
2021-01-04T23:20:00,0.3,81.0,6.0,4.0,3.0,31.0,-4.6,-2.6
2021-01-04T23:30:00,0.3,81.0,6.8,4.2,3.0,32.0,-5.0,-2.6
2021-01-04T23:40:00,0.3,81.0,6.5,4.2,3.0,32.0,-5.2,-2.5
2021-01-04T23:50:00,0.3,82.0,5.4,3.3,2.0,29.0,-4.1,-2.4
2021-01-05T00:00:00,0.3,82.0,6.2,3.7,3.0,32.0,-5.0,-2.5
2021-01-05T00:10:00,0.2,81.0,5.7,2.9,2.0,16.0,-3.7,-2.7
2021-01-05T00:20:00,0.1,82.0,6.6,3.9,3.0,35.0,-4.8,-2.6
2021-01-05T00:30:00,0.1,82.0,6.1,3.6,3.0,33.0,-4.7,-2.6
2021-01-05T00:40:00,0.0,83.0,5.8,4.0,3.0,31.0,-4.9,-2.5
2021-01-05T00:50:00,0.0,83.0,5.2,3.4,3.0,30.0,-4.8,-2.4
2021-01-05T01:00:00,0.0,83.0,6.0,3.7,3.0,22.0,-4.6,-2.5
2021-01-05T01:10:00,-0.1,83.0,5.4,3.4,3.0,25.0,-4.7,-2.6
2021-01-05T01:20:00,-0.1,83.0,6.4,4.1,3.0,26.0,-4.9,-2.6
2021-01-05T01:30:00,-0.1,83.0,6.2,4.3,3.0,26.0,-5.6,-2.6
2021-01-05T01:40:00,-0.1,83.0,5.7,3.9,3.0,23.0,-5.2,-2.6
2021-01-05T01:50:00,0.0,83.0,5.9,3.8,3.0,22.0,-5.0,-2.5
2021-01-05T02:00:00,-0.1,83.0,5.4,3.7,3.0,33.0,-5.2,-2.7
2021-01-05T02:10:00,-0.1,82.0,6.1,3.6,3.0,27.0,-4.5,-2.8
2021-01-05T02:20:00,-0.1,83.0,6.4,3.7,3.0,18.0,-4.9,-2.7
2021-01-05T02:30:00,-0.1,83.0,6.1,4.2,3.0,21.0,-5.5,-2.7
2021-01-05T02:40:00,-0.2,82.0,5.9,4.1,3.0,33.0,-5.4,-2.9
2021-01-05T02:50:00,-0.1,83.0,5.1,3.6,3.0,31.0,-5.0,-2.7
2021-01-05T03:00:00,-0.1,82.0,5.3,3.6,3.0,31.0,-4.9,-2.8
2021-01-05T03:10:00,-0.1,82.0,5.5,4.0,3.0,26.0,-5.3,-2.8
2021-01-05T03:20:00,-0.1,83.0,5.0,3.4,3.0,25.0,-4.9,-2.7
2021-01-05T03:30:00,-0.1,82.0,4.4,2.9,2.0,20.0,-4.1,-2.7
2021-01-05T03:40:00,-0.1,82.0,4.7,2.9,2.0,13.0,-4.5,-2.7
2021-01-05T03:50:00,0.0,82.0,4.5,2.3,2.0,0.0,-3.1,-2.7
